"id","year","arousal","cohesivity","creativity","valence","group","life"
"1591721298-8634",1888,0.558850527279,0.598567622169,0.574785325237,0.633760191044,"After","France"
"1591721298-8635",1888,0.403894279198,0.608584873826,0.50781642356,0.590657128833,"After","France"
"1591721298-8636",1888,0.565529668459,0.667110023102,0.46935128621,0.591173351946,"After","France"
"1591721298-8637",1888,0.47117091605,0.516684180275,0.442354280347,0.468577706602,"After","France"
"1591721298-8638",1888,0.671312397183,0.529612084002,0.607729029778,0.618174519959,"After","France"
"1591721298-8639",1888,0.519685596565,0.513853259824,0.624798998921,0.622305751255,"After","France"
"1591721298-8640",1888,0.576783579468,0.569845102767,0.559875893255,0.589443106096,"After","France"
"1591721298-8641",1888,0.508987758948,0.573321930053,0.539382900236,0.491616980998,"After","France"
"1591721298-8642",1888,0.513201689949,0.344725102378,0.565377202446,0.36312101177,"After","France"
"1591721298-8643",1888,0.565051174264,0.482536548464,0.542473797145,0.554012491781,"After","France"
"1591721298-8644",1888,0.54569394723,0.444560925802,0.549209931876,0.603750221046,"After","France"
"1591721298-8645",1888,0.541494121256,0.590611045461,0.551803558945,0.631250694195,"After","France"
"1591721298-8646",1888,0.593978673438,0.518119368025,0.721261191494,0.636240924082,"After","France"
"1591721298-8647",1888,0.551810521204,0.572352159805,0.483741659054,0.415594614892,"After","France"
"1591721298-8648",1888,0.535796235653,0.534512923985,0.466837166017,0.595671156096,"After","France"
"1591721298-8649",1888,0.564388322694,0.513894337273,0.534009270251,0.609945667672,"After","France"
"1591721298-8650",1888,0.414129481347,0.571391778689,0.529594620593,0.592106655962,"After","France"
"1591721298-8651",1888,0.523487815108,0.594784837947,0.426915839566,0.447326771522,"After","France"
"1591721298-8652",1888,0.561257506183,0.648842707838,0.49396632203,0.572507728355,"After","France"
"1591721298-8653",1888,0.714035201417,0.564845641451,0.771704118178,0.737948170068,"After","France"
"1591721298-8654",1888,0.475097795053,0.473815494873,0.505529901203,0.528871025592,"After","France"
"1591721298-8655",1888,0.553757550983,0.453151318984,0.567721434425,0.519823470221,"After","France"
"1591721298-8656",1888,0.619006560153,0.345391263177,0.707503112965,0.644409413001,"After","France"
"1591721298-8657",1888,0.52119106135,0.589424456558,0.503485368912,0.617460391962,"After","France"
"1591721298-8658",1888,0.523324855886,0.473620029102,0.609788997675,0.654094626018,"After","France"
"1591721298-8659",1888,0.476881806689,0.53376608296,0.48913097887,0.540127816229,"After","France"
"1591721298-8660",1888,0.360851414705,0.624476670455,0.493107652747,0.570919201254,"After","France"
"1591721298-8661",1888,0.547468783024,0.606439776295,0.592432161499,0.499266466904,"After","France"
"1591721298-8662",1888,0.60759895894,0.586155366543,0.511675889368,0.445046110807,"After","France"
"1591721298-8663",1888,0.536810662606,0.481776044521,0.527284139635,0.585594422687,"After","France"
"1591721298-8664",1888,0.543860517276,0.563900164563,0.545628049033,0.575290537802,"After","France"
"1591721298-8665",1888,0.510309529912,0.434837844995,0.464438036423,0.548779869329,"After","France"
"1591721298-8666",1888,0.391602275967,0.418260557074,0.422828845469,0.409767008705,"After","France"
"1591721298-8667",1888,0.546344255366,0.447979119254,0.583798484065,0.550755160746,"After","France"
"1591721298-8668",1888,0.492923870977,0.513865692602,0.459477456639,0.595988844823,"After","France"
"1591721298-8669",1888,0.382786767268,0.467095561603,0.42621999098,0.536841874781,"After","France"
"1591721298-8670",1888,0.623979701821,0.507556988807,0.62330125674,0.602538181429,"After","France"
"1591721298-8671",1888,0.578052799675,0.490854536352,0.532662798078,0.557888620573,"After","France"
"1591721298-8672",1888,0.560727904417,0.556751079771,0.597393469194,0.707493864787,"After","France"
"1591721298-8673",1888,0.533107280752,0.520004901108,0.618408679376,0.67910035974,"After","France"
"1591721298-8674",1888,0.479311321018,0.512572124756,0.52466740618,0.439454863866,"After","France"
"1591721298-8675",1888,0.479176019235,0.487097744798,0.434671066678,0.505722664858,"After","France"
"1591721298-8676",1888,0.631553077502,0.363414170185,0.638735183636,0.595955383569,"After","France"
"1591721298-8677",1888,0.592396631936,0.568670376877,0.585967360613,0.671499535392,"After","France"
"1591721298-8678",1888,0.53776968379,0.426322017253,0.580042525983,0.504775733201,"After","France"
"1591721298-8679",1888,0.627420178989,0.451421448556,0.639211020137,0.532354465021,"After","France"
"1591721298-8680",1888,0.495719353034,0.561080600729,0.509817642942,0.44200832438,"After","France"
"1591721298-8681",1888,0.483446579781,0.517734336292,0.505243266973,0.504970451715,"After","France"
"1591721298-8682",1888,0.553731115948,0.46388557965,0.428269701664,0.565553218896,"After","France"
"1591721298-8683",1888,0.49310117192,0.392648550189,0.504990983816,0.537152055351,"After","France"
"1591721298-8684",1888,0.471011979438,0.563837361376,0.44028314348,0.51594408507,"After","France"
"1591721298-8685",1888,0.511467290546,0.594290105684,0.425571444016,0.454655687782,"After","France"
"1591721298-8686",1888,0.471759084028,0.464441787846,0.487003073533,0.299328918741,"After","France"
"1591721298-8687",1888,0.505860625634,0.496958819101,0.508049278193,0.521469414345,"After","France"
"1591721298-8688",1888,0.59077204196,0.521856452535,0.529533923692,0.587198343944,"After","France"
"1591721298-8689",1888,0.574967709016,0.512880832151,0.553783895197,0.517668385088,"After","France"
"1591721298-8690",1888,0.536099795432,0.570670515324,0.512194461371,0.508172885945,"After","France"
"1591721298-8691",1888,0.464577470977,0.592782036194,0.422677476556,0.481394139344,"After","France"
"1591721298-8692",1888,0.480540003035,0.531199772506,0.520216610345,0.493034200343,"After","France"
"1591721298-8693",1888,0.463625485381,0.35835799747,0.425017028866,0.334106524469,"After","France"
"1591721298-8694",1888,0.530360802729,0.495926869499,0.472134749177,0.378709687294,"After","France"
"1591721298-8695",1888,0.487193200835,0.482188816345,0.380131431638,0.390409745064,"After","France"
"1591721298-8696",1888,0.61053009017,0.633376001645,0.525062891271,0.641794996601,"After","France"
"1591721298-8697",1888,0.550493523813,0.509555126843,0.50483070384,0.461138709434,"After","France"
"1591721298-8698",1888,0.481404069843,0.468025463482,0.513946089281,0.426079811506,"After","France"
"1591721298-8699",1888,0.484572048931,0.576451873342,0.475158911985,0.531167998931,"After","France"
"1591721298-8700",1888,0.624303771056,0.421127512111,0.668289951459,0.5320604864,"After","France"
"1591721298-8701",1888,0.597295632141,0.373295093168,0.563470513673,0.54666266063,"After","France"
"1591721298-8702",1888,0.57880495145,0.517811609847,0.636561949818,0.530352362558,"After","France"
"1591721298-8703",1888,0.526719155466,0.455596986305,0.503251951907,0.461032446323,"After","France"
"1591721298-8704",1889,0.564000900184,0.509232155905,0.511504123502,0.623190972589,"After","France"
"1591721298-8705",1889,0.517126505984,0.486286497258,0.524843727223,0.479839079973,"After","France"
"1591721298-8706",1889,0.517919764248,0.513637498904,0.557007037524,0.518492110652,"After","France"
"1591721298-8707",1889,0.537689061866,0.558132230595,0.519975483333,0.517439665126,"After","France"
"1591721298-8708",1889,0.45831691057,0.459711928099,0.420374932452,0.28902928281,"After","France"
"1591721298-8709",1889,0.555399274247,0.437130789176,0.430746386589,0.444378005292,"After","France"
"1591721298-8710",1889,0.591054958262,0.550882052199,0.571688263398,0.55496875716,"After","France"
"1591721298-8711",1889,0.535489939958,0.467551016702,0.523876344924,0.343955960185,"After","France"
"1591721298-8712",1889,0.520410637627,0.50409326104,0.529140933576,0.51275933947,"After","France"
"1591721298-8713",1889,0.614604371596,0.556186203878,0.523991389233,0.682757666809,"After","France"
"1591721298-8714",1889,0.553173330401,0.53863748844,0.55049853064,0.643276565721,"After","France"
"1591721298-8715",1889,0.508025617934,0.542747760343,0.436120198957,0.58137862455,"After","France"
"1591721298-8716",1889,0.559053087179,0.453137182421,0.523330944937,0.41787233928,"After","France"
"1591721298-8717",1889,0.508418344979,0.466403711198,0.586770885017,0.491633983852,"After","France"
"1591721298-8718",1889,0.585078796092,0.526104909056,0.563762473868,0.475883344235,"After","France"
"1591721298-8719",1889,0.536798572508,0.54796860986,0.521063191063,0.468833783988,"After","France"
"1591721298-8720",1889,0.541308759882,0.455677397022,0.534259284059,0.529678342537,"After","France"
"1591721298-8721",1889,0.559040480494,0.532152073779,0.582268228756,0.586994866187,"After","France"
"1591721298-8722",1889,0.605308583849,0.495636555257,0.65690952654,0.55082446005,"After","France"
"1591721298-8723",1889,0.583122841429,0.439553965667,0.539508091648,0.64990017614,"After","France"
"1591721298-8724",1889,0.500989189836,0.386071212049,0.467793767697,0.484050964188,"After","France"
"1591721298-8725",1889,0.433412030586,0.322905001124,0.431432858703,0.397104271274,"After","France"
"1591721298-8726",1889,0.507231514215,0.412362676391,0.53359274227,0.638259528751,"After","France"
"1591721298-8727",1889,0.53878856816,0.46144104351,0.486266793838,0.587587279131,"After","France"
"1591721298-8728",1889,0.550265363788,0.499157992882,0.633921065253,0.658682330709,"After","France"
"1591721298-8729",1889,0.566610561661,0.42513031773,0.551668302306,0.60618124554,"After","France"
"1591721298-8730",1889,0.533250231468,0.44830212427,0.586938084066,0.581240678368,"After","France"
"1591721298-8731",1889,0.578219746662,0.515667472631,0.606352751982,0.430160449024,"After","France"
"1591721298-8732",1889,0.672365912162,0.44799352055,0.621793635644,0.727654376218,"After","France"
"1591721298-8733",1889,0.613065612272,0.57508519295,0.585136100486,0.67889824996,"After","France"
"1591721298-8734",1889,0.466230183383,0.368372974062,0.450687746372,0.58970184814,"After","France"
"1591721298-8735",1889,0.668265636384,0.59382346616,0.575247718146,0.756263615692,"After","France"
"1591721298-8736",1889,0.559139057814,0.433148596087,0.540228771822,0.576830431209,"After","France"
"1591721298-8737",1889,0.51788166951,0.383754397218,0.535174928703,0.463924420869,"After","France"
"1591721298-8738",1889,0.529711675733,0.466996203212,0.576909084947,0.743228025559,"After","France"
"1591721298-8739",1889,0.562963177138,0.500128264838,0.562594229796,0.668330196155,"After","France"
"1591721298-8740",1889,0.586586525318,0.467741036538,0.612190315751,0.584325688577,"After","France"
"1591721298-8741",1889,0.48803349039,0.413094824711,0.529041090338,0.518487020946,"After","France"
"1591721298-8742",1889,0.525333281504,0.417558946707,0.545441394128,0.600525126443,"After","France"
"1591721298-8743",1889,0.588615422137,0.487194332677,0.716695461204,0.667547069815,"After","France"
"1591721298-8744",1889,0.56831989237,0.585408829707,0.583900593476,0.651343195537,"After","France"
"1591721298-8745",1889,0.466830338813,0.485707708837,0.576581650653,0.703845694396,"After","France"
"1591721298-8746",1889,0.68653605945,0.503221645789,0.724563060864,0.748566859211,"After","France"
"1591721298-8747",1889,0.577502470455,0.390928296217,0.648142629136,0.62522472734,"After","France"
"1591721298-8748",1889,0.583036346386,0.443426781718,0.610834699755,0.640664848781,"After","France"
"1591721298-8749",1889,0.583630153245,0.423494794944,0.650460908413,0.654111280804,"After","France"
"1591721298-8750",1889,0.657467444122,0.496149889517,0.70182872508,0.686910812772,"After","France"
"1591721298-8751",1889,0.528700131715,0.587771304398,0.550753240809,0.645284450547,"After","France"
"1591721298-8752",1889,0.552480448307,0.533223509461,0.54260765752,0.615023463674,"After","France"
"1591721298-8753",1889,0.643329271183,0.546008072438,0.689770811969,0.751557751647,"After","France"
"1591721298-8754",1889,0.490624982447,0.430075997411,0.572217109911,0.626952362956,"After","France"
"1591721298-8755",1889,0.566094094249,0.496652372462,0.732224658512,0.637892418783,"After","France"
"1591721298-8756",1889,0.522261977185,0.421442763974,0.589013834956,0.548086137352,"After","France"
"1591721298-8757",1889,0.472691884645,0.459477679111,0.620853996237,0.65868532562,"After","France"
"1591721298-8758",1889,0.49387111067,0.404075845208,0.550793929835,0.658981860119,"After","France"
"1591721298-8759",1889,0.50311432083,0.341840244597,0.523861329605,0.612823864911,"After","France"
"1591721298-8760",1889,0.491067074975,0.387021375777,0.552643404407,0.414078524737,"After","France"
"1591721298-8761",1889,0.591807580826,0.381277909093,0.514335604594,0.502970903344,"After","France"
"1591721298-8762",1889,0.561240136211,0.328230607238,0.614096104558,0.509873666138,"After","France"
"1591721298-8763",1889,0.656886609565,0.399887532507,0.690614784877,0.661922701161,"After","France"
"1591721298-8764",1889,0.59315707324,0.444817019966,0.593633476393,0.528480031116,"After","France"
"1591721298-8765",1889,0.490946238839,0.567824076916,0.573710217002,0.431784413572,"After","France"
"1591721298-8766",1889,0.61469509207,0.546495894442,0.608942749906,0.620829577832,"After","France"
"1591721298-8767",1889,0.531722390281,0.487517588381,0.52355126149,0.577446322986,"After","France"
"1591721298-8768",1889,0.529583700115,0.50017296314,0.598443479082,0.505458537274,"After","France"
"1591721298-8769",1889,0.48257681607,0.548393803,0.600145360155,0.602498103128,"After","France"
"1591721298-8770",1889,0.487757529838,0.588353821766,0.426811336306,0.431354272706,"After","France"
"1591721298-8771",1889,0.587113673012,0.396686122327,0.566242961983,0.466741496745,"After","France"
"1591721298-8772",1889,0.513789733343,0.423055693427,0.617698747952,0.301007772327,"After","France"
"1591721298-8773",1889,0.528853217073,0.567795212713,0.467315316005,0.485035104363,"After","France"
"1591721298-8774",1889,0.51993722979,0.51671946474,0.499942286514,0.476113138863,"After","France"
"1591721298-8775",1889,0.530922614364,0.488579586927,0.603001633211,0.584876106285,"After","France"
"1591721298-8776",1889,0.487519698007,0.486215317945,0.548925118382,0.524014015524,"After","France"
"1591721298-8777",1889,0.522093255598,0.509168212585,0.542692418309,0.497779348975,"After","France"
"1591721298-8778",1889,0.565410114061,0.505901810441,0.587172225363,0.524982417309,"After","France"
"1591721298-8779",1889,0.48619990709,0.369599090444,0.491964908458,0.490007536535,"After","France"
"1591721298-8780",1889,0.525313440189,0.40890574986,0.670221953689,0.53584552421,"After","France"
"1591721298-8781",1889,0.377085840274,0.617909564781,0.482260821571,0.494494710505,"After","France"
"1591721298-8782",1889,0.535206550556,0.427888792033,0.529926363649,0.474025806344,"After","France"
"1591721298-8783",1889,0.541918813013,0.515304497995,0.493022986492,0.444755392481,"After","France"
"1591721298-8784",1889,0.502386648638,0.493058282601,0.525927222864,0.498435800558,"After","France"
"1591721298-8785",1889,0.605617709967,0.53051880466,0.623448981834,0.643109638912,"After","France"
"1591721298-8786",1889,0.517723853656,0.482341160864,0.603727056665,0.564981827657,"After","France"
"1591721298-8787",1889,0.615410366925,0.50261347616,0.587699623995,0.704446106855,"After","France"
"1591721298-8788",1889,0.538216717266,0.595745292415,0.500335226253,0.64303985223,"After","France"
"1591721298-8789",1889,0.488800866454,0.346642944088,0.599162543278,0.508554926593,"After","France"
"1591721298-8790",1889,0.595744123266,0.441737272998,0.536215828741,0.614382658589,"After","France"
"1591721298-8791",1889,0.552750947787,0.280398700071,0.590087250507,0.545338460415,"After","France"
"1591721298-8792",1889,0.594251983981,0.433422495287,0.557591213879,0.559493749052,"After","France"
"1591721298-8793",1889,0.625954511024,0.444526391353,0.682308808136,0.637257173626,"After","France"
"1591721298-8794",1889,0.57825557662,0.365559554461,0.617401295774,0.549733127476,"After","France"
"1591721298-8795",1889,0.633877701891,0.438602986693,0.682553113536,0.723079254693,"After","France"
"1591721298-8796",1889,0.683079396125,0.35605149387,0.67848421155,0.674932246869,"After","France"
"1591721298-8797",1889,0.698056553614,0.37247145996,0.711297847861,0.623106223304,"After","France"
"1591721298-8798",1889,0.506351298199,0.299534822895,0.604425963873,0.429047133307,"After","France"
"1591721298-8799",1889,0.653144425738,0.32034721375,0.710577313886,0.529493298172,"After","France"
"1591721298-8800",1889,0.588647035615,0.445429707425,0.608428301916,0.543673146275,"After","France"
"1591721298-8801",1889,0.441143328592,0.382454040144,0.4582373319,0.330910710338,"After","France"
"1591721298-8802",1889,0.541752202232,0.506195306861,0.524542790831,0.497036372754,"After","France"
"1591721298-8803",1889,0.394582657257,0.560765953487,0.590720308051,0.481690434037,"After","France"
"1591721298-8804",1889,0.539968703504,0.482541786057,0.548001150393,0.530296199526,"After","France"
"1591721298-8805",1889,0.451306721058,0.43679323726,0.52206465319,0.484191403559,"After","France"
"1591721298-8806",1889,0.504799694784,0.338816895415,0.528837497222,0.423586535046,"After","France"
"1591721298-8807",1889,0.467763449216,0.511163984609,0.543022005471,0.572039940793,"After","France"
"1591721298-8808",1889,0.508067671436,0.416662280301,0.570830005071,0.454584666699,"After","France"
"1591721298-8809",1889,0.470357179447,0.472909196575,0.541578606061,0.421184769109,"After","France"
"1591721298-8810",1889,0.505104798475,0.494484285138,0.631537937018,0.551469001527,"After","France"
"1591721298-8811",1889,0.398353769168,0.456598327514,0.561755694843,0.449764035577,"After","France"
"1591721298-8812",1889,0.627572341714,0.460816914604,0.604003445481,0.653148020391,"After","France"
"1591721298-8813",1889,0.6049820715,0.39477811899,0.676191509981,0.690244061488,"After","France"
"1591721298-8814",1889,0.588718810593,0.391132273745,0.615523410117,0.559440843561,"After","France"
"1591721298-8815",1889,0.515611002008,0.451972542917,0.492778092929,0.459982634611,"After","France"
"1591721298-8816",1889,0.541109255681,0.367175014433,0.477027199919,0.483084437009,"After","France"
"1591721298-8817",1889,0.613453176087,0.514618889472,0.56038294336,0.630054740223,"After","France"
"1591721298-8818",1889,0.626790665412,0.475878340992,0.619912663575,0.604971983474,"After","France"
"1591721298-8819",1889,0.508608414688,0.479325483076,0.62192178866,0.619659784057,"After","France"
"1591721298-8820",1889,0.525631171948,0.521079008896,0.52668060516,0.590369291964,"After","France"
"1591721298-8821",1889,0.658154204789,0.436519773575,0.649574558828,0.637300321993,"After","France"
"1591721298-8822",1889,0.467809692587,0.294791744075,0.549628343137,0.45064902464,"After","France"
"1591721298-8823",1889,0.529026449468,0.438834868481,0.638872243785,0.612528182401,"After","France"
"1591721298-8824",1889,0.535470160273,0.39006770906,0.583307066951,0.565865014156,"After","France"
"1591721298-8825",1889,0.54328701417,0.419894110771,0.547486542544,0.502505341818,"After","France"
"1591721298-8826",1889,0.48514903214,0.462993310913,0.608422921925,0.532088756741,"After","France"
"1591721298-8827",1889,0.512483460823,0.382797421145,0.507096115068,0.539511040524,"After","France"
"1591721298-8828",1889,0.503480814346,0.396737292506,0.538661035144,0.556701686339,"After","France"
"1591721298-8829",1889,0.567884597571,0.505753258861,0.583686397107,0.517251413318,"After","France"
"1591721298-8830",1889,0.463127522958,0.448553566539,0.529842473236,0.550839195549,"After","France"
"1591721298-8831",1889,0.667506173725,0.522994389241,0.694576685892,0.754799826073,"After","France"
"1591721298-8832",1889,0.491203614556,0.412466103791,0.607035432532,0.586071781477,"After","France"
"1591721298-8833",1889,0.474370877392,0.460401138037,0.587138886283,0.576818545907,"After","France"
"1591721298-8834",1889,0.530318735352,0.358460631367,0.551026840461,0.350444832969,"After","France"
"1591721298-8835",1889,0.498450757526,0.475385914024,0.598272491069,0.531265271478,"After","France"
"1591721298-8836",1889,0.401602950287,0.52190523224,0.535785451787,0.571344749074,"After","France"
"1591721298-8837",1889,0.449870714405,0.490286517497,0.551760237152,0.480312944848,"After","France"
"1591721298-8838",1889,0.576571334296,0.26361517624,0.598059262509,0.479434712853,"After","France"
"1591721298-8839",1889,0.484685958014,0.467672799613,0.523483429985,0.568355927544,"After","France"
"1591721298-8840",1889,0.452811345418,0.332142669921,0.54196955679,0.309526511002,"After","France"
"1591721298-8841",1889,0.581954894633,0.330873798663,0.593425171965,0.503027573586,"After","France"
"1591721298-8842",1889,0.502609383809,0.378064237829,0.490647040803,0.478954522608,"After","France"
"1591721298-8843",1889,0.570495148386,0.501848051293,0.632686975026,0.579020772492,"After","France"
"1591721298-8844",1890,0.514461717785,0.614203425673,0.516855557263,0.512458131587,"After","Final"
"1591721298-8845",1890,0.43347386758,0.536088523072,0.605252245445,0.781332408448,"After","Final"
"1591721298-8846",1890,0.454226040646,0.471976020504,0.599980804951,0.455431262186,"After","Final"
"1591721298-8847",1890,0.567682668091,0.550701308574,0.555037841793,0.588927238352,"After","Final"
"1591721298-8848",1890,0.559853861934,0.459506402903,0.539902876391,0.641838936302,"After","Final"
"1591721298-8849",1890,0.609779969499,0.584216810721,0.620901065301,0.371797400614,"After","Final"
"1591721298-8850",1890,0.544554970112,0.400811240345,0.585736133567,0.519403882488,"After","Final"
"1591721298-8851",1890,0.419045948633,0.583096258523,0.634703540227,0.569517127818,"After","Final"
"1591721298-8852",1890,0.542292368151,0.619121111381,0.547330925472,0.632465924086,"After","Final"
"1591721298-8853",1890,0.35362633959,0.502098916912,0.436677532859,0.535253039148,"After","Final"
"1591721298-8854",1890,0.475928956747,0.632618522336,0.429145613264,0.471278213496,"After","Final"
"1591721298-8855",1890,0.452886328348,0.600360480445,0.491067441596,0.491050364651,"After","Final"
"1591721298-8856",1890,0.439361137352,0.421619352543,0.501929824643,0.376778184109,"After","Final"
"1591721298-8857",1890,0.576791763615,0.371608108017,0.721414809661,0.570605779042,"After","Final"
"1591721298-8858",1890,0.588057355153,0.36967095855,0.629857246818,0.672099419146,"After","Final"
"1591721298-8859",1890,0.454238743495,0.386686216218,0.642463968462,0.459964330084,"After","Final"
"1591721298-8860",1890,0.53359603132,0.356307690418,0.635121847862,0.537670620161,"After","Final"
"1591721298-8861",1890,0.506135334155,0.323263480458,0.64690644782,0.47581668697,"After","Final"
"1591721298-8862",1890,0.589842575406,0.492706400032,0.612975244894,0.278339944721,"After","Final"
"1591721298-8863",1890,0.469031578723,0.485119534894,0.606030303102,0.61303923611,"After","Final"
"1591721298-8864",1890,0.388576167704,0.620739000521,0.50305844093,0.616044994914,"After","Final"
"1591721298-8865",1890,0.494297784913,0.505071477322,0.452529039984,0.508557380076,"After","Final"
"1591721298-8866",1890,0.617399931186,0.407957115508,0.51048150858,0.59314025442,"After","Final"
"1591721298-8867",1890,0.569970185745,0.386697337101,0.542477780599,0.349834728453,"After","Final"
"1591721298-8868",1890,0.607071553256,0.36586257635,0.581953313279,0.439559683687,"After","Final"
"1591721298-8869",1890,0.457611983147,0.512350805811,0.56170075525,0.625764155499,"After","Final"
"1591721298-8870",1890,0.529264863812,0.612996633451,0.469482141139,0.66229842092,"After","Final"
"1591721298-8871",1890,0.626517549291,0.579834610571,0.53592573524,0.726551428105,"After","Final"
"1591721298-8872",1890,0.494559996893,0.608055447632,0.53620732899,0.64642106882,"After","Final"
"1591721298-8873",1890,0.507080386744,0.633459403062,0.416335901583,0.539322612245,"After","Final"
"1591721298-8874",1890,0.498886807764,0.429075097986,0.591658537146,0.668645897644,"After","Final"
"1591721298-8875",1890,0.725762974469,0.496695509579,0.694670667671,0.714400605989,"After","Final"
"1591721298-8876",1890,0.626410795766,0.375056022343,0.666762581912,0.588293733034,"After","Final"
"1591721298-8877",1890,0.56339370458,0.424607523454,0.564424704165,0.668252576654,"After","Final"
"1591721298-8878",1890,0.552301315566,0.390972696624,0.580266147223,0.596473979784,"After","Final"
"1591721298-8879",1890,0.531854449125,0.485225315899,0.589220390289,0.628878901381,"After","Final"
"1591721298-8880",1890,0.564021370698,0.492630540644,0.62316704652,0.655990351974,"After","Final"
"1591721298-8881",1890,0.642983640432,0.455292744754,0.592666774045,0.609759867474,"After","Final"
"1591721298-8882",1890,0.642313504994,0.306165886805,0.579715705355,0.551722971918,"After","Final"
"1591721298-8883",1890,0.523434979494,0.432472486577,0.651517817194,0.645286375103,"After","Final"
"1591721298-8884",1890,0.64761798495,0.485707896371,0.601635439421,0.7070905917,"After","Final"
"1591721298-8885",1890,0.552655225642,0.498875324924,0.610120975618,0.684830715246,"After","Final"
"1591721298-8886",1890,0.622075431429,0.390773299987,0.531914551682,0.649280260885,"After","Final"
"1591721298-8887",1890,0.659463910013,0.396646368886,0.695282381138,0.694975733614,"After","Final"
"1591721298-8888",1890,0.570776943864,0.488941040137,0.621202325025,0.670959921536,"After","Final"
"1591721298-8889",1890,0.422342113366,0.386255659197,0.512889411393,0.49196973075,"After","Final"
"1591721298-8890",1890,0.575144124745,0.450986104848,0.586697759976,0.670737697632,"After","Final"
"1591721298-8891",1890,0.610073933973,0.422519935938,0.658363291669,0.623176829709,"After","Final"
"1591721298-8892",1890,0.602732175777,0.464127541479,0.581504164831,0.628543360594,"After","Final"
"1591721298-8893",1890,0.554495754822,0.395735867868,0.606825657416,0.566957759414,"After","Final"
"1591721298-8894",1890,0.659163871003,0.423422866389,0.663220494616,0.623019199623,"After","Final"
"1591721298-8895",1890,0.62136444981,0.345958647091,0.627093918128,0.400834267575,"After","Final"
"1591721298-8896",1890,0.500547846932,0.562271850339,0.437244886768,0.619773254643,"After","Final"
"1591721298-8897",1890,0.537002150684,0.422598038156,0.579056138436,0.485249888506,"After","Final"
"1591721298-8898",1890,0.610491299673,0.396326232607,0.586869171458,0.47201795362,"After","Final"
"1591721298-8899",1890,0.467095264939,0.362242312906,0.469001332957,0.557790173213,"After","Final"
"1591721298-8900",1890,0.483152556376,0.492546611012,0.5707582331,0.569939402358,"After","Final"
"1591721298-8901",1890,0.517424058566,0.603464192793,0.529497021205,0.65878622373,"After","Final"
"1591721298-8902",1890,0.583309144126,0.471729480401,0.664861524324,0.707768776509,"After","Final"
"1591721298-8903",1890,0.488071677797,0.50283676593,0.572089794596,0.546753210165,"After","Final"
"1591721298-8904",1890,0.52042736409,0.438485080259,0.550790426288,0.670246889286,"After","Final"
"1591721298-8905",1890,0.531322119608,0.509573845692,0.527619053672,0.59601575198,"After","Final"
"1591721298-8906",1890,0.556891054109,0.434827867969,0.528064999607,0.578799412906,"After","Final"
"1591721298-8907",1890,0.597701363195,0.642185850085,0.530728380221,0.598241068902,"After","Final"
"1591721298-8908",1890,0.586254447321,0.502829724717,0.49614891753,0.675453380637,"After","Final"
"1591721298-8909",1890,0.452458796916,0.456750921942,0.514509987609,0.563806216889,"After","Final"
"1591721298-8910",1890,0.50026083258,0.347829325709,0.529378860781,0.386178666852,"After","Final"
"1591721298-8911",1890,0.591529976261,0.539896128669,0.506315850752,0.517851320858,"After","Final"
"1591721298-8912",1890,0.50034798739,0.437652734591,0.541009705681,0.47560469149,"After","Final"
"1591721298-8913",1890,0.480190146407,0.547650931637,0.456030310909,0.511633073843,"After","Final"
"1591721298-8914",1890,0.50671078567,0.487151622792,0.49752820691,0.607485835673,"After","Final"
"1591721298-8915",1890,0.548060693241,0.594960114356,0.611537584372,0.654184822022,"After","Final"
"1591721298-8916",1890,0.496072381285,0.557761721325,0.578336606802,0.594980969319,"After","Final"
"1591721298-8917",1890,0.62373128983,0.367131863719,0.526974154365,0.638588436633,"After","Final"
"1591721298-8918",1890,0.53894256045,0.47890405588,0.50346692275,0.630117545361,"After","Final"
"1591721298-8919",1890,0.510387817805,0.484849408228,0.510243789465,0.548887161996,"After","Final"
"1591721298-8920",1890,0.441932790384,0.520271207017,0.493328901208,0.594063205963,"After","Final"
"1591721298-8921",1890,0.518913869217,0.548707448542,0.510629401866,0.539321121081,"After","Final"
"1591721298-8922",1890,0.655441475828,0.370109368002,0.643904512409,0.528871797471,"After","Final"
"1591721298-8923",1890,0.50039152935,0.38086836711,0.565905521589,0.504699790997,"After","Final"
"1591721298-8924",1890,0.523831434377,0.388912678012,0.521348666553,0.510651265225,"After","Final"
"1591721298-8925",1890,0.521448092286,0.534806111532,0.543859282957,0.482230126971,"After","Final"
"1591721298-8926",1890,0.416254282282,0.485125240878,0.493065344633,0.551943904809,"After","Final"
"1591721298-8927",1890,0.52535734253,0.489160350343,0.506348938404,0.530506140604,"After","Final"
"1591721298-8928",1890,0.47916599657,0.586001390919,0.492763964056,0.599405427942,"After","Final"
"1591721298-8929",1890,0.621420085689,0.518645680937,0.651259105349,0.714275349415,"After","Final"
"1591721298-8930",1890,0.493056906688,0.469513101436,0.50773887103,0.64190280453,"After","Final"
"1591721298-8931",1888,0.479802877306,0.476412510561,0.60066760246,0.653303869047,"After","France"
"1591721298-8932",1890,0.711833258985,0.554574013651,0.658220973716,0.656597826797,"After","Final"
"1591721298-8933",1890,0.570571710164,0.508740183121,0.558834915693,0.54532758367,"After","Final"
"1591721298-8934",1890,0.511197673605,0.432332174386,0.493122256706,0.540889289373,"After","Final"
